STATION_ID,TIME_TAG PST (Z+8),PREDICTION,VEGA
VANCOUVER HARBOUR,2021-06-30 09:05,3.3480,3.5740
VANCOUVER HARBOUR,2021-06-30 09:06,,3.5750
VANCOUVER HARBOUR,2021-06-30 09:07,,3.5750
VANCOUVER HARBOUR,2021-06-30 09:08,,3.5720
VANCOUVER HARBOUR,2021-06-30 09:09,,3.5650
VANCOUVER HARBOUR,2021-06-30 09:10,3.3480,3.5690
VANCOUVER HARBOUR,2021-06-30 09:11,,3.5720
VANCOUVER HARBOUR,2021-06-30 09:12,,3.5720
VANCOUVER HARBOUR,2021-06-30 09:13,,3.5720
VANCOUVER HARBOUR,2021-06-30 09:14,,3.57
VANCOUVER HARBOUR,2021-06-30 09:15,3.3480,3.5690
VANCOUVER HARBOUR,2021-06-30 09:16,,3.5650
VANCOUVER HARBOUR,2021-06-30 09:17,,3.5650
VANCOUVER HARBOUR,2021-06-30 09:18,,3.5650
VANCOUVER HARBOUR,2021-06-30 09:19,,3.5650
VANCOUVER HARBOUR,2021-06-30 09:20,3.3460,3.5680
VANCOUVER HARBOUR,2021-06-30 09:21,,3.5650
VANCOUVER HARBOUR,2021-06-30 09:22,,3.5630
VANCOUVER HARBOUR,2021-06-30 09:23,,3.5630
VANCOUVER HARBOUR,2021-06-30 09:24,,3.5670
VANCOUVER HARBOUR,2021-06-30 09:25,3.3430,3.5650
VANCOUVER HARBOUR,2021-06-30 09:26,,3.5550
VANCOUVER HARBOUR,2021-06-30 09:27,,3.5510
VANCOUVER HARBOUR,2021-06-30 09:28,,3.5570
VANCOUVER HARBOUR,2021-06-30 09:29,,3.5490
VANCOUVER HARBOUR,2021-06-30 09:30,3.3390,3.5460
VANCOUVER HARBOUR,2021-06-30 09:31,,3.5460
VANCOUVER HARBOUR,2021-06-30 09:32,,3.5480
VANCOUVER HARBOUR,2021-06-30 09:33,,3.5530
VANCOUVER HARBOUR,2021-06-30 09:34,,3.5480
VANCOUVER HARBOUR,2021-06-30 09:35,3.3330,3.5430
VANCOUVER HARBOUR,2021-06-30 09:36,,3.5460
VANCOUVER HARBOUR,2021-06-30 09:37,,3.5460
VANCOUVER HARBOUR,2021-06-30 09:38,,3.5340
VANCOUVER HARBOUR,2021-06-30 09:39,,3.5340
VANCOUVER HARBOUR,2021-06-30 09:40,3.3270,3.5320
VANCOUVER HARBOUR,2021-06-30 09:41,,3.5340
VANCOUVER HARBOUR,2021-06-30 09:42,,3.5350
VANCOUVER HARBOUR,2021-06-30 09:43,,3.5240
VANCOUVER HARBOUR,2021-06-30 09:44,,3.5340
VANCOUVER HARBOUR,2021-06-30 09:45,3.3180,3.5340
VANCOUVER HARBOUR,2021-06-30 09:46,,3.5240
VANCOUVER HARBOUR,2021-06-30 09:47,,3.5160
VANCOUVER HARBOUR,2021-06-30 09:48,,3.52
VANCOUVER HARBOUR,2021-06-30 09:49,,3.5250
VANCOUVER HARBOUR,2021-06-30 09:50,3.3090,3.5230
VANCOUVER HARBOUR,2021-06-30 09:51,,3.5130
VANCOUVER HARBOUR,2021-06-30 09:52,,3.5030
VANCOUVER HARBOUR,2021-06-30 09:53,,3.5130
VANCOUVER HARBOUR,2021-06-30 09:54,,3.5090
VANCOUVER HARBOUR,2021-06-30 09:55,3.2980,3.5030
VANCOUVER HARBOUR,2021-06-30 09:56,,3.4960
VANCOUVER HARBOUR,2021-06-30 09:57,,3.49
VANCOUVER HARBOUR,2021-06-30 09:58,,3.5010
VANCOUVER HARBOUR,2021-06-30 09:59,,3.49
VANCOUVER HARBOUR,2021-06-30 10:00,3.2860,3.4940
VANCOUVER HARBOUR,2021-06-30 10:01,,3.4820
VANCOUVER HARBOUR,2021-06-30 10:02,,3.4780
VANCOUVER HARBOUR,2021-06-30 10:03,,3.48
VANCOUVER HARBOUR,2021-06-30 10:04,,3.4750
VANCOUVER HARBOUR,2021-06-30 10:05,3.2730,3.4760
VANCOUVER HARBOUR,2021-06-30 10:06,,3.4630
VANCOUVER HARBOUR,2021-06-30 10:07,,3.4630
VANCOUVER HARBOUR,2021-06-30 10:08,,3.4610
VANCOUVER HARBOUR,2021-06-30 10:09,,3.4630
VANCOUVER HARBOUR,2021-06-30 10:10,3.2590,3.4570
VANCOUVER HARBOUR,2021-06-30 10:11,,3.4420
VANCOUVER HARBOUR,2021-06-30 10:12,,3.44
VANCOUVER HARBOUR,2021-06-30 10:13,,3.44
VANCOUVER HARBOUR,2021-06-30 10:14,,3.4420
VANCOUVER HARBOUR,2021-06-30 10:15,3.2430,3.4320
VANCOUVER HARBOUR,2021-06-30 10:16,,3.4210
VANCOUVER HARBOUR,2021-06-30 10:17,,3.4210
VANCOUVER HARBOUR,2021-06-30 10:18,,3.4240
VANCOUVER HARBOUR,2021-06-30 10:19,,3.4210
VANCOUVER HARBOUR,2021-06-30 10:20,3.2260,3.4090
VANCOUVER HARBOUR,2021-06-30 10:21,,3.4040
VANCOUVER HARBOUR,2021-06-30 10:22,,3.3980
VANCOUVER HARBOUR,2021-06-30 10:23,,3.3950
VANCOUVER HARBOUR,2021-06-30 10:24,,3.3880
VANCOUVER HARBOUR,2021-06-30 10:25,3.2080,3.3880
VANCOUVER HARBOUR,2021-06-30 10:26,,3.3760
VANCOUVER HARBOUR,2021-06-30 10:27,,3.3760
VANCOUVER HARBOUR,2021-06-30 10:28,,3.3740
VANCOUVER HARBOUR,2021-06-30 10:29,,3.3670
VANCOUVER HARBOUR,2021-06-30 10:30,3.1890,3.3580
VANCOUVER HARBOUR,2021-06-30 10:31,,3.3550
VANCOUVER HARBOUR,2021-06-30 10:32,,3.35
VANCOUVER HARBOUR,2021-06-30 10:33,,3.3450
VANCOUVER HARBOUR,2021-06-30 10:34,,3.3480
VANCOUVER HARBOUR,2021-06-30 10:35,3.1690,3.3390
VANCOUVER HARBOUR,2021-06-30 10:36,,3.3360
VANCOUVER HARBOUR,2021-06-30 10:37,,3.3290
VANCOUVER HARBOUR,2021-06-30 10:38,,3.3290
VANCOUVER HARBOUR,2021-06-30 10:39,,3.3220
VANCOUVER HARBOUR,2021-06-30 10:40,3.1480,3.3150
VANCOUVER HARBOUR,2021-06-30 10:41,,3.31
VANCOUVER HARBOUR,2021-06-30 10:42,,3.3050
VANCOUVER HARBOUR,2021-06-30 10:43,,3.3010
VANCOUVER HARBOUR,2021-06-30 10:44,,3.2920
VANCOUVER HARBOUR,2021-06-30 10:45,3.1250,3.2910
VANCOUVER HARBOUR,2021-06-30 10:46,,3.2890
VANCOUVER HARBOUR,2021-06-30 10:47,,3.2860
VANCOUVER HARBOUR,2021-06-30 10:48,,3.2790
VANCOUVER HARBOUR,2021-06-30 10:49,,3.2730
VANCOUVER HARBOUR,2021-06-30 10:50,3.1020,3.27
VANCOUVER HARBOUR,2021-06-30 10:51,,3.2650
VANCOUVER HARBOUR,2021-06-30 10:52,,3.2630
VANCOUVER HARBOUR,2021-06-30 10:53,,3.2530
VANCOUVER HARBOUR,2021-06-30 10:54,,3.2480
VANCOUVER HARBOUR,2021-06-30 10:55,3.0770,3.2460
VANCOUVER HARBOUR,2021-06-30 10:56,,3.2420
VANCOUVER HARBOUR,2021-06-30 10:57,,3.2330
VANCOUVER HARBOUR,2021-06-30 10:58,,3.2250
VANCOUVER HARBOUR,2021-06-30 10:59,,3.2160
VANCOUVER HARBOUR,2021-06-30 11:00,3.0520,3.2110
VANCOUVER HARBOUR,2021-06-30 11:01,,3.2070
VANCOUVER HARBOUR,2021-06-30 11:02,,3.2040
VANCOUVER HARBOUR,2021-06-30 11:03,,3.1970
VANCOUVER HARBOUR,2021-06-30 11:04,,3.1820
VANCOUVER HARBOUR,2021-06-30 11:05,3.0250,3.1820
VANCOUVER HARBOUR,2021-06-30 11:06,,3.1780
VANCOUVER HARBOUR,2021-06-30 11:07,,3.1710
VANCOUVER HARBOUR,2021-06-30 11:08,,3.1640
VANCOUVER HARBOUR,2021-06-30 11:09,,3.1590
VANCOUVER HARBOUR,2021-06-30 11:10,2.9980,3.1520
VANCOUVER HARBOUR,2021-06-30 11:11,,3.1430
VANCOUVER HARBOUR,2021-06-30 11:12,,3.1380
VANCOUVER HARBOUR,2021-06-30 11:13,,3.1330
VANCOUVER HARBOUR,2021-06-30 11:14,,3.1280
VANCOUVER HARBOUR,2021-06-30 11:15,2.97,3.1260
VANCOUVER HARBOUR,2021-06-30 11:16,,3.1160
VANCOUVER HARBOUR,2021-06-30 11:17,,3.1090
VANCOUVER HARBOUR,2021-06-30 11:18,,3.1020
VANCOUVER HARBOUR,2021-06-30 11:19,,3.0960
VANCOUVER HARBOUR,2021-06-30 11:20,2.9410,3.0890
VANCOUVER HARBOUR,2021-06-30 11:21,,3.0820
VANCOUVER HARBOUR,2021-06-30 11:22,,3.0790
VANCOUVER HARBOUR,2021-06-30 11:23,,3.0750
VANCOUVER HARBOUR,2021-06-30 11:24,,3.07
VANCOUVER HARBOUR,2021-06-30 11:25,2.9110,3.06
VANCOUVER HARBOUR,2021-06-30 11:26,,3.0530
VANCOUVER HARBOUR,2021-06-30 11:27,,3.0460
VANCOUVER HARBOUR,2021-06-30 11:28,,3.0430
VANCOUVER HARBOUR,2021-06-30 11:29,,3.0340
VANCOUVER HARBOUR,2021-06-30 11:30,2.8810,3.03
VANCOUVER HARBOUR,2021-06-30 11:31,,3.0250
VANCOUVER HARBOUR,2021-06-30 11:32,,3.0160
VANCOUVER HARBOUR,2021-06-30 11:33,,3.01
VANCOUVER HARBOUR,2021-06-30 11:34,,3.0060
VANCOUVER HARBOUR,2021-06-30 11:35,2.8490,3.0010
VANCOUVER HARBOUR,2021-06-30 11:36,,2.9940
VANCOUVER HARBOUR,2021-06-30 11:37,,2.9830
VANCOUVER HARBOUR,2021-06-30 11:38,,2.9760
VANCOUVER HARBOUR,2021-06-30 11:39,,2.9750
VANCOUVER HARBOUR,2021-06-30 11:40,2.8170,2.97
VANCOUVER HARBOUR,2021-06-30 11:41,,2.9610
VANCOUVER HARBOUR,2021-06-30 11:42,,2.9510
VANCOUVER HARBOUR,2021-06-30 11:43,,2.9470
VANCOUVER HARBOUR,2021-06-30 11:44,,2.9420
VANCOUVER HARBOUR,2021-06-30 11:45,2.7850,2.9370
VANCOUVER HARBOUR,2021-06-30 11:46,,2.9250
VANCOUVER HARBOUR,2021-06-30 11:47,,2.9190
VANCOUVER HARBOUR,2021-06-30 11:48,,2.9140
VANCOUVER HARBOUR,2021-06-30 11:49,,2.9110
VANCOUVER HARBOUR,2021-06-30 11:50,2.7510,2.9070
VANCOUVER HARBOUR,2021-06-30 11:51,,2.8990
VANCOUVER HARBOUR,2021-06-30 11:52,,2.8880
VANCOUVER HARBOUR,2021-06-30 11:53,,2.8860
VANCOUVER HARBOUR,2021-06-30 11:54,,2.88
VANCOUVER HARBOUR,2021-06-30 11:55,2.7170,2.8740
VANCOUVER HARBOUR,2021-06-30 11:56,,2.8640
VANCOUVER HARBOUR,2021-06-30 11:57,,2.86
VANCOUVER HARBOUR,2021-06-30 11:58,,2.8520
VANCOUVER HARBOUR,2021-06-30 11:59,,2.85
VANCOUVER HARBOUR,2021-06-30 12:00,2.6830,2.8430
VANCOUVER HARBOUR,2021-06-30 12:01,,2.8360
VANCOUVER HARBOUR,2021-06-30 12:02,,2.8270
VANCOUVER HARBOUR,2021-06-30 12:03,,2.8180
VANCOUVER HARBOUR,2021-06-30 12:04,,2.8170
VANCOUVER HARBOUR,2021-06-30 12:05,2.6480,2.8130
VANCOUVER HARBOUR,2021-06-30 12:06,,2.8070
VANCOUVER HARBOUR,2021-06-30 12:07,,2.7990
VANCOUVER HARBOUR,2021-06-30 12:08,,2.7870
VANCOUVER HARBOUR,2021-06-30 12:09,,2.7810
VANCOUVER HARBOUR,2021-06-30 12:10,2.6130,2.7750
VANCOUVER HARBOUR,2021-06-30 12:11,,2.77
VANCOUVER HARBOUR,2021-06-30 12:12,,2.7590
VANCOUVER HARBOUR,2021-06-30 12:13,,2.7550
VANCOUVER HARBOUR,2021-06-30 12:14,,2.7470
VANCOUVER HARBOUR,2021-06-30 12:15,2.5770,2.74
VANCOUVER HARBOUR,2021-06-30 12:16,,2.7320
VANCOUVER HARBOUR,2021-06-30 12:17,,2.7220
VANCOUVER HARBOUR,2021-06-30 12:18,,2.7160
VANCOUVER HARBOUR,2021-06-30 12:19,,2.7070
VANCOUVER HARBOUR,2021-06-30 12:20,2.5410,2.7020
VANCOUVER HARBOUR,2021-06-30 12:21,,2.6970
VANCOUVER HARBOUR,2021-06-30 12:22,,2.6870
VANCOUVER HARBOUR,2021-06-30 12:23,,2.68
VANCOUVER HARBOUR,2021-06-30 12:24,,2.67
VANCOUVER HARBOUR,2021-06-30 12:25,2.5040,2.6680
VANCOUVER HARBOUR,2021-06-30 12:26,,2.66
VANCOUVER HARBOUR,2021-06-30 12:27,,2.65
VANCOUVER HARBOUR,2021-06-30 12:28,,2.6450
VANCOUVER HARBOUR,2021-06-30 12:29,,2.6350
VANCOUVER HARBOUR,2021-06-30 12:30,2.4670,2.63
VANCOUVER HARBOUR,2021-06-30 12:31,,2.6270
VANCOUVER HARBOUR,2021-06-30 12:32,,2.6160
VANCOUVER HARBOUR,2021-06-30 12:33,,2.61
VANCOUVER HARBOUR,2021-06-30 12:34,,2.6010
VANCOUVER HARBOUR,2021-06-30 12:35,2.43,2.5970
VANCOUVER HARBOUR,2021-06-30 12:36,,2.5880
VANCOUVER HARBOUR,2021-06-30 12:37,,2.5810
VANCOUVER HARBOUR,2021-06-30 12:38,,2.5750
VANCOUVER HARBOUR,2021-06-30 12:39,,2.5690
VANCOUVER HARBOUR,2021-06-30 12:40,2.3930,2.5630
VANCOUVER HARBOUR,2021-06-30 12:41,,2.5550
VANCOUVER HARBOUR,2021-06-30 12:42,,2.5480
VANCOUVER HARBOUR,2021-06-30 12:43,,2.5380
VANCOUVER HARBOUR,2021-06-30 12:44,,2.53
VANCOUVER HARBOUR,2021-06-30 12:45,2.3560,2.5250
VANCOUVER HARBOUR,2021-06-30 12:46,,2.5170
VANCOUVER HARBOUR,2021-06-30 12:47,,2.5090
VANCOUVER HARBOUR,2021-06-30 12:48,,2.5060
VANCOUVER HARBOUR,2021-06-30 12:49,,2.4980
VANCOUVER HARBOUR,2021-06-30 12:50,2.3190,2.4890
VANCOUVER HARBOUR,2021-06-30 12:51,,2.4830
VANCOUVER HARBOUR,2021-06-30 12:52,,2.4760
VANCOUVER HARBOUR,2021-06-30 12:53,,2.4710
VANCOUVER HARBOUR,2021-06-30 12:54,,2.4580
VANCOUVER HARBOUR,2021-06-30 12:55,2.2820,2.4520
VANCOUVER HARBOUR,2021-06-30 12:56,,2.4460
VANCOUVER HARBOUR,2021-06-30 12:57,,2.44
VANCOUVER HARBOUR,2021-06-30 12:58,,2.4320
VANCOUVER HARBOUR,2021-06-30 12:59,,2.4270
VANCOUVER HARBOUR,2021-06-30 13:00,2.2450,2.4190
VANCOUVER HARBOUR,2021-06-30 13:01,,2.4170
VANCOUVER HARBOUR,2021-06-30 13:02,,2.4060
VANCOUVER HARBOUR,2021-06-30 13:03,,2.40
VANCOUVER HARBOUR,2021-06-30 13:04,,2.3910
VANCOUVER HARBOUR,2021-06-30 13:05,2.2080,2.3840
VANCOUVER HARBOUR,2021-06-30 13:06,,2.3740
VANCOUVER HARBOUR,2021-06-30 13:07,,2.37
VANCOUVER HARBOUR,2021-06-30 13:08,,2.3620
VANCOUVER HARBOUR,2021-06-30 13:09,,2.3540
VANCOUVER HARBOUR,2021-06-30 13:10,2.1710,2.3450
VANCOUVER HARBOUR,2021-06-30 13:11,,2.3390
VANCOUVER HARBOUR,2021-06-30 13:12,,2.3320
VANCOUVER HARBOUR,2021-06-30 13:13,,2.3220
VANCOUVER HARBOUR,2021-06-30 13:14,,2.3150
VANCOUVER HARBOUR,2021-06-30 13:15,2.1340,2.3060
VANCOUVER HARBOUR,2021-06-30 13:16,,2.3030
VANCOUVER HARBOUR,2021-06-30 13:17,,2.2960
VANCOUVER HARBOUR,2021-06-30 13:18,,2.2920
VANCOUVER HARBOUR,2021-06-30 13:19,,2.28
VANCOUVER HARBOUR,2021-06-30 13:20,2.0980,2.2750
VANCOUVER HARBOUR,2021-06-30 13:21,,2.2660
VANCOUVER HARBOUR,2021-06-30 13:22,,2.2590
VANCOUVER HARBOUR,2021-06-30 13:23,,2.2490
VANCOUVER HARBOUR,2021-06-30 13:24,,2.2410
VANCOUVER HARBOUR,2021-06-30 13:25,2.0620,2.2410
VANCOUVER HARBOUR,2021-06-30 13:26,,2.23
VANCOUVER HARBOUR,2021-06-30 13:27,,2.2260
VANCOUVER HARBOUR,2021-06-30 13:28,,2.2170
VANCOUVER HARBOUR,2021-06-30 13:29,,2.2070
VANCOUVER HARBOUR,2021-06-30 13:30,2.0270,2.2020
VANCOUVER HARBOUR,2021-06-30 13:31,,2.1910
VANCOUVER HARBOUR,2021-06-30 13:32,,2.1860
VANCOUVER HARBOUR,2021-06-30 13:33,,2.1870
VANCOUVER HARBOUR,2021-06-30 13:34,,2.18
VANCOUVER HARBOUR,2021-06-30 13:35,1.9920,2.1640
VANCOUVER HARBOUR,2021-06-30 13:36,,2.1620
VANCOUVER HARBOUR,2021-06-30 13:37,,2.1540
VANCOUVER HARBOUR,2021-06-30 13:38,,2.1490
VANCOUVER HARBOUR,2021-06-30 13:39,,2.1450
VANCOUVER HARBOUR,2021-06-30 13:40,1.9570,2.1340
VANCOUVER HARBOUR,2021-06-30 13:41,,2.13
VANCOUVER HARBOUR,2021-06-30 13:42,,2.1230
VANCOUVER HARBOUR,2021-06-30 13:43,,2.1160
VANCOUVER HARBOUR,2021-06-30 13:44,,2.11
VANCOUVER HARBOUR,2021-06-30 13:45,1.9240,2.1090
VANCOUVER HARBOUR,2021-06-30 13:46,,2.0980
VANCOUVER HARBOUR,2021-06-30 13:47,,2.0880
VANCOUVER HARBOUR,2021-06-30 13:48,,2.0830
VANCOUVER HARBOUR,2021-06-30 13:49,,2.0820
VANCOUVER HARBOUR,2021-06-30 13:50,1.8910,2.0720
VANCOUVER HARBOUR,2021-06-30 13:51,,2.0680
VANCOUVER HARBOUR,2021-06-30 13:52,,2.0620
VANCOUVER HARBOUR,2021-06-30 13:53,,2.0530
VANCOUVER HARBOUR,2021-06-30 13:54,,2.0510
VANCOUVER HARBOUR,2021-06-30 13:55,1.8580,2.0450
VANCOUVER HARBOUR,2021-06-30 13:56,,2.0380
VANCOUVER HARBOUR,2021-06-30 13:57,,2.0320
VANCOUVER HARBOUR,2021-06-30 13:58,,2.0240
VANCOUVER HARBOUR,2021-06-30 13:59,,2.0220
VANCOUVER HARBOUR,2021-06-30 14:00,1.8270,2.0150
VANCOUVER HARBOUR,2021-06-30 14:01,,2.0060
VANCOUVER HARBOUR,2021-06-30 14:02,,2.0050
VANCOUVER HARBOUR,2021-06-30 14:03,,1.9960
VANCOUVER HARBOUR,2021-06-30 14:04,,1.9960
VANCOUVER HARBOUR,2021-06-30 14:05,1.7960,1.9860
VANCOUVER HARBOUR,2021-06-30 14:06,,1.98
VANCOUVER HARBOUR,2021-06-30 14:07,,1.9710
VANCOUVER HARBOUR,2021-06-30 14:08,,1.9660
VANCOUVER HARBOUR,2021-06-30 14:09,,1.9630
VANCOUVER HARBOUR,2021-06-30 14:10,1.7670,1.9530
VANCOUVER HARBOUR,2021-06-30 14:11,,1.95
VANCOUVER HARBOUR,2021-06-30 14:12,,1.9440
VANCOUVER HARBOUR,2021-06-30 14:13,,1.9370
VANCOUVER HARBOUR,2021-06-30 14:14,,1.9360
VANCOUVER HARBOUR,2021-06-30 14:15,1.7380,1.9280
VANCOUVER HARBOUR,2021-06-30 14:16,,1.9250
VANCOUVER HARBOUR,2021-06-30 14:17,,1.9190
VANCOUVER HARBOUR,2021-06-30 14:18,,1.9080
VANCOUVER HARBOUR,2021-06-30 14:19,,1.9010
VANCOUVER HARBOUR,2021-06-30 14:20,1.71,1.8990
VANCOUVER HARBOUR,2021-06-30 14:21,,1.8920
VANCOUVER HARBOUR,2021-06-30 14:22,,1.8850
VANCOUVER HARBOUR,2021-06-30 14:23,,1.8850
VANCOUVER HARBOUR,2021-06-30 14:24,,1.8780
VANCOUVER HARBOUR,2021-06-30 14:25,1.6840,1.8770
VANCOUVER HARBOUR,2021-06-30 14:26,,1.8710
VANCOUVER HARBOUR,2021-06-30 14:27,,1.8680
VANCOUVER HARBOUR,2021-06-30 14:28,,1.8590
VANCOUVER HARBOUR,2021-06-30 14:29,,1.8550
VANCOUVER HARBOUR,2021-06-30 14:30,1.6590,1.8530
VANCOUVER HARBOUR,2021-06-30 14:31,,1.8510
VANCOUVER HARBOUR,2021-06-30 14:32,,1.8450
VANCOUVER HARBOUR,2021-06-30 14:33,,1.8480
VANCOUVER HARBOUR,2021-06-30 14:34,,1.8330
VANCOUVER HARBOUR,2021-06-30 14:35,1.6350,1.8310
VANCOUVER HARBOUR,2021-06-30 14:36,,1.8220
VANCOUVER HARBOUR,2021-06-30 14:37,,1.8210
VANCOUVER HARBOUR,2021-06-30 14:38,,1.8160
VANCOUVER HARBOUR,2021-06-30 14:39,,1.8180
VANCOUVER HARBOUR,2021-06-30 14:40,1.6120,1.8120
VANCOUVER HARBOUR,2021-06-30 14:41,,1.8120
VANCOUVER HARBOUR,2021-06-30 14:42,,1.8060
VANCOUVER HARBOUR,2021-06-30 14:43,,1.7990
VANCOUVER HARBOUR,2021-06-30 14:44,,1.7950
VANCOUVER HARBOUR,2021-06-30 14:45,1.5910,1.7890
VANCOUVER HARBOUR,2021-06-30 14:46,,1.7820
VANCOUVER HARBOUR,2021-06-30 14:47,,1.7830
VANCOUVER HARBOUR,2021-06-30 14:48,,1.7750
VANCOUVER HARBOUR,2021-06-30 14:49,,1.7730
VANCOUVER HARBOUR,2021-06-30 14:50,1.5710,1.77
VANCOUVER HARBOUR,2021-06-30 14:51,,1.7670
VANCOUVER HARBOUR,2021-06-30 14:52,,1.7640
VANCOUVER HARBOUR,2021-06-30 14:53,,1.76
VANCOUVER HARBOUR,2021-06-30 14:54,,1.76
VANCOUVER HARBOUR,2021-06-30 14:55,1.5530,1.7550
VANCOUVER HARBOUR,2021-06-30 14:56,,1.7520
VANCOUVER HARBOUR,2021-06-30 14:57,,1.7470
VANCOUVER HARBOUR,2021-06-30 14:58,,1.7430
VANCOUVER HARBOUR,2021-06-30 14:59,,1.7410
VANCOUVER HARBOUR,2021-06-30 15:00,1.5360,1.7390
VANCOUVER HARBOUR,2021-06-30 15:01,,1.7360
VANCOUVER HARBOUR,2021-06-30 15:02,,1.7360
VANCOUVER HARBOUR,2021-06-30 15:03,,1.7340
VANCOUVER HARBOUR,2021-06-30 15:04,,1.73
VANCOUVER HARBOUR,2021-06-30 15:05,1.5210,1.7270
VANCOUVER HARBOUR,2021-06-30 15:06,,1.7230
VANCOUVER HARBOUR,2021-06-30 15:07,,1.7170
VANCOUVER HARBOUR,2021-06-30 15:08,,1.7160
VANCOUVER HARBOUR,2021-06-30 15:09,,1.7130
VANCOUVER HARBOUR,2021-06-30 15:10,1.5080,1.7160
VANCOUVER HARBOUR,2021-06-30 15:11,,1.7080
VANCOUVER HARBOUR,2021-06-30 15:12,,1.7070
VANCOUVER HARBOUR,2021-06-30 15:13,,1.7030
VANCOUVER HARBOUR,2021-06-30 15:14,,1.70
VANCOUVER HARBOUR,2021-06-30 15:15,1.4960,1.7040
VANCOUVER HARBOUR,2021-06-30 15:16,,1.7010
VANCOUVER HARBOUR,2021-06-30 15:17,,1.6980
VANCOUVER HARBOUR,2021-06-30 15:18,,1.6970
VANCOUVER HARBOUR,2021-06-30 15:19,,1.6940
VANCOUVER HARBOUR,2021-06-30 15:20,1.4860,1.6890
VANCOUVER HARBOUR,2021-06-30 15:21,,1.6840
VANCOUVER HARBOUR,2021-06-30 15:22,,1.6880
VANCOUVER HARBOUR,2021-06-30 15:23,,1.6870
VANCOUVER HARBOUR,2021-06-30 15:24,,1.68
VANCOUVER HARBOUR,2021-06-30 15:25,1.4780,1.68
VANCOUVER HARBOUR,2021-06-30 15:26,,1.6810
VANCOUVER HARBOUR,2021-06-30 15:27,,1.6810
VANCOUVER HARBOUR,2021-06-30 15:28,,1.68
VANCOUVER HARBOUR,2021-06-30 15:29,,1.6770
VANCOUVER HARBOUR,2021-06-30 15:30,1.4720,1.6780
VANCOUVER HARBOUR,2021-06-30 15:31,,1.6780
VANCOUVER HARBOUR,2021-06-30 15:32,,1.6760
VANCOUVER HARBOUR,2021-06-30 15:33,,1.6760
VANCOUVER HARBOUR,2021-06-30 15:34,,1.6740
VANCOUVER HARBOUR,2021-06-30 15:35,1.4680,1.6750
VANCOUVER HARBOUR,2021-06-30 15:36,,1.6740
VANCOUVER HARBOUR,2021-06-30 15:37,,1.6730
VANCOUVER HARBOUR,2021-06-30 15:38,,1.6730
VANCOUVER HARBOUR,2021-06-30 15:39,,1.6740
VANCOUVER HARBOUR,2021-06-30 15:40,1.4660,1.6730
VANCOUVER HARBOUR,2021-06-30 15:41,,1.6730
VANCOUVER HARBOUR,2021-06-30 15:42,,1.6730
VANCOUVER HARBOUR,2021-06-30 15:43,,1.6690
VANCOUVER HARBOUR,2021-06-30 15:44,,1.67
VANCOUVER HARBOUR,2021-06-30 15:45,1.4660,1.6730
VANCOUVER HARBOUR,2021-06-30 15:46,,1.6750
VANCOUVER HARBOUR,2021-06-30 15:47,,1.6820
VANCOUVER HARBOUR,2021-06-30 15:48,,1.68
VANCOUVER HARBOUR,2021-06-30 15:49,,1.6780
VANCOUVER HARBOUR,2021-06-30 15:50,1.4680,1.6810
VANCOUVER HARBOUR,2021-06-30 15:51,,1.6820
VANCOUVER HARBOUR,2021-06-30 15:52,,1.6780
VANCOUVER HARBOUR,2021-06-30 15:53,,1.6730
VANCOUVER HARBOUR,2021-06-30 15:54,,1.6770
VANCOUVER HARBOUR,2021-06-30 15:55,1.4720,1.6810
VANCOUVER HARBOUR,2021-06-30 15:56,,1.6840
VANCOUVER HARBOUR,2021-06-30 15:57,,1.6850
VANCOUVER HARBOUR,2021-06-30 15:58,,1.6870
VANCOUVER HARBOUR,2021-06-30 15:59,,1.6850
VANCOUVER HARBOUR,2021-06-30 16:00,1.4780,1.6830
VANCOUVER HARBOUR,2021-06-30 16:01,,1.6870
VANCOUVER HARBOUR,2021-06-30 16:02,,1.69
VANCOUVER HARBOUR,2021-06-30 16:03,,1.6960
VANCOUVER HARBOUR,2021-06-30 16:04,,1.6930
VANCOUVER HARBOUR,2021-06-30 16:05,1.4860,1.6940
VANCOUVER HARBOUR,2021-06-30 16:06,,1.6970
VANCOUVER HARBOUR,2021-06-30 16:07,,1.6930
VANCOUVER HARBOUR,2021-06-30 16:08,,1.70
VANCOUVER HARBOUR,2021-06-30 16:09,,1.7040
VANCOUVER HARBOUR,2021-06-30 16:10,1.4970,1.7010
VANCOUVER HARBOUR,2021-06-30 16:11,,1.7090
VANCOUVER HARBOUR,2021-06-30 16:12,,1.7110
VANCOUVER HARBOUR,2021-06-30 16:13,,1.7140
VANCOUVER HARBOUR,2021-06-30 16:14,,1.7160
VANCOUVER HARBOUR,2021-06-30 16:15,1.5090,1.7170
VANCOUVER HARBOUR,2021-06-30 16:16,,1.7260
VANCOUVER HARBOUR,2021-06-30 16:17,,1.7240
VANCOUVER HARBOUR,2021-06-30 16:18,,1.7330
VANCOUVER HARBOUR,2021-06-30 16:19,,1.7330
VANCOUVER HARBOUR,2021-06-30 16:20,1.5240,1.7330
VANCOUVER HARBOUR,2021-06-30 16:21,,1.7390
VANCOUVER HARBOUR,2021-06-30 16:22,,1.74
VANCOUVER HARBOUR,2021-06-30 16:23,,1.7520
VANCOUVER HARBOUR,2021-06-30 16:24,,1.7550
